group_index,differential_level,amplitude,mean,std_dev
9,0.45490199,60.89805636587889,4.478831732534492e-06,6.850084546585876e-08
9,0.45882356,54.82462762023847,4.588587018185007e-06,7.161494189048868e-08
9,0.46274513,56.10957357628443,4.69585374834893e-06,7.431540675568447e-08
9,0.4666667,54.69236941589347,4.799910965044011e-06,7.676838284598306e-08
9,0.47058827,57.81294276765821,4.893063580773872e-06,7.058948632096978e-08
9,0.47450984,52.33118703714855,4.992649055034161e-06,7.452115662421707e-08
9,0.4784314,54.488540882092,5.078807768886509e-06,7.382953452244676e-08
9,0.48235297,55.93881543053046,5.167052943856238e-06,7.339601084515571e-08
9,0.48627454,59.32639348540754,5.246956724642447e-06,7.30543786307211e-08
9,0.49019611,56.16949153784272,5.333192657333307e-06,7.497711550864547e-08
9,0.49411768,54.40387906597259,5.407512659889439e-06,7.192053472614394e-08
9,0.49803925,57.42065238102557,5.476666387152615e-06,7.543006046003692e-08
9,0.50196075,58.21257436516499,5.54275984152788e-06,7.07606883516288e-08
9,0.50588232,56.70647262056457,5.605471941098311e-06,6.506397238846209e-08
9,0.50980389,59.87616701175608,5.665731367760388e-06,6.584034877881711e-08
9,0.51372546,54.52819392990477,5.717110881308803e-06,6.608986351017628e-08
9,0.51764703,51.1240510938936,5.765986815033604e-06,6.388234688983678e-08
9,0.5215686,58.4823609913005,5.813408568704808e-06,6.648968459718504e-08
9,0.52549016,56.55150025914883,5.850625366070433e-06,6.369154219759301e-08
9,0.52941173,55.8499641542637,5.897909836051625e-06,6.271592699120578e-08
9,0.5333333,57.18672554082325,5.93009753362298e-06,5.946093388365182e-08
9,0.53725487,56.14568305202175,5.957555483872021e-06,5.773805604384987e-08
9,0.54117644,56.05005122288679,5.989395571542759e-06,5.548767284509776e-08
9,0.54509801,58.0428689645962,6.017157010082443e-06,5.5746929545555e-08
9,0.54901958,54.98568313248479,6.039716650089673e-06,5.623075669081066e-08
9,0.55294114,52.47249119290743,6.052513864283658e-06,5.423212929976999e-08
9,0.55686271,54.59377469564942,6.088190335419416e-06,6.008836349616216e-08
9,0.56078428,55.29934671076858,6.09859193079156e-06,6.60136140137958e-08
9,0.56470585,58.1475805731971,6.104704772008783e-06,5.799790571172247e-08
9,0.56862742,70.15674511753765,6.161225711809988e-06,8.423715035903656e-08
9,0.57254899,75.58934665900907,6.151724073761869e-06,7.632511458745214e-08
9,0.57647055,58.37924926762359,6.119747089733111e-06,6.599023238317196e-08
9,0.58039212,66.26989713559973,6.135497750527515e-06,7.812484490152268e-08
9,0.58431369,57.06287592800755,6.101833605059232e-06,6.47853950423609e-08
9,0.58823526,57.04313809262525,6.116627202291708e-06,8.676246195577579e-08
9,0.59215683,52.56738762061965,6.060097961724233e-06,5.95720836742943e-08
9,0.5960784,52.65828795797609,6.041810345717872e-06,5.541919246256199e-08
9,0.59999996,52.98843326615916,6.018215032005386e-06,5.728744116403928e-08
9,0.60392153,56.32117513499988,5.991973211374707e-06,5.635983734160487e-08
9,0.6078431,58.8788065830979,5.961883430669004e-06,5.780450852188135e-08
9,0.61176467,55.67644302199012,5.92805955243106e-06,6.022696015216506e-08
9,0.61568624,54.58897685491817,5.898304849052253e-06,6.374003464403251e-08
9,0.61960781,58.30661240833108,5.849641826126205e-06,6.317686243171571e-08
9,0.62352937,54.74630340984291,5.806135940931151e-06,6.506860418265038e-08
9,0.62745094,57.47965171840661,5.758167787656436e-06,6.372363055545038e-08
9,0.63137257,54.08320308242264,5.708471751678136e-06,6.903441990239669e-08
9,0.63529408,55.22394231349234,5.649257101038755e-06,6.352541312651795e-08
9,0.63921571,56.32993897744451,5.58904634017347e-06,6.787773979508066e-08
9,0.64313722,58.41911874913678,5.525633282434325e-06,6.679129685844069e-08
9,0.64705884,58.37860742633924,5.455798750793442e-06,6.827207582474568e-08
9,0.65098035,54.76309694930995,5.383259878705352e-06,6.869190857949026e-08
9,0.65490198,54.94447244835968,5.309421090290499e-06,6.997991268155897e-08
9,0.65882349,54.80711146852693,5.227161863335406e-06,7.120282315680963e-08
9,0.66274512,57.63513870929124,5.148925384529555e-06,7.107054154915592e-08
9,0.66666663,54.74253968405872,5.060405502448121e-06,7.045121489685218e-08
9,0.67058825,54.16841702227348,4.96591616437309e-06,6.785523949178021e-08
9,0.67450976,55.62197396680562,4.877205171668242e-06,6.895486408109232e-08
9,0.67843139,53.52756615349321,4.782124562029215e-06,6.762467298416419e-08
9,0.6823529,56.39056044223656,4.680711007213544e-06,6.411341778273194e-08
9,0.68627453,55.31626367198002,4.577557227062177e-06,6.31655299784684e-08
9,0.69019604,55.86843520294084,4.468112100789361e-06,6.218898421003569e-08
9,0.69411767,54.94852242179854,4.368220981025956e-06,5.703611030538317e-08
9,0.69803917,57.16431517871494,4.25582464463797e-06,5.739951843250549e-08
9,0.7019608,54.51106351166712,4.146626303901393e-06,5.636673560965694e-08
9,0.70588231,55.84801803974236,4.029350642563833e-06,5.784416600260146e-08
9,0.70980394,53.28000518484383,3.910148140599185e-06,5.431909180728026e-08
9,0.71372545,53.76430625015665,3.790212059385931e-06,5.148443749371505e-08
9,0.71764708,57.65058215964673,3.670386792699577e-06,5.061297010958659e-08
9,0.72156858,52.47033244506971,3.545973582836418e-06,4.650431001819647e-08
9,0.72549021,53.3642730734725,3.41762424997632e-06,4.667750259014734e-08
9,0.72941172,53.67720283912278,3.288907642931035e-06,4.515990841238608e-08
9,0.73333335,57.10754340799683,3.158628028429796e-06,4.262963140664316e-08
9,0.73725486,55.33057831401727,3.030842604187639e-06,4.080881555227461e-08
9,0.74117649,56.26837921278267,2.89830014689004e-06,4.01152694923388e-08
9,0.74509799,56.92889699639341,2.763997935416896e-06,3.72222990572284e-08
9,0.74901962,55.0403466001216,2.631582242721074e-06,3.401310117182452e-08
9,0.75294113,56.31724314577539,2.495435561946351e-06,3.492969184815859e-08
9,0.75686276,55.87093357638592,2.356905522963678e-06,3.318990116466962e-08
9,0.76078427,57.24293669556909,2.220114819485256e-06,2.909954577590799e-08
9,0.7647059,54.88940935964004,2.083197931979356e-06,2.828266938433701e-08
9,0.76862741,58.21034287939906,1.94597766709813e-06,2.709670112939404e-08
9,0.77254903,55.39354833454083,1.80767045389994e-06,2.423300964002243e-08
9,0.77647054,59.36854641304894,1.673488125408138e-06,2.507656858751378e-08
9,0.78039217,54.67430492391668,1.537986809990736e-06,2.357290733472142e-08
9,0.78431368,58.78755865717361,1.40533169865417e-06,2.226310162981522e-08
9,0.78823531,56.3150302912636,1.273905302533215e-06,2.079832584870251e-08
9,0.79215682,55.96938077329113,1.147072572765485e-06,1.887328115379685e-08
9,0.79607844,55.10995043657452,1.023972136847646e-06,1.812733856917274e-08
9,0.79999995,56.24958375292287,9.041863184934927e-07,1.768058360193448e-08
9,0.80392158,54.0224752762165,7.903637315705226e-07,1.612295863054926e-08
9,0.80784309,57.61472520231502,6.82471247626967e-07,1.441417506702729e-08
9,0.81176472,54.46645106190503,5.805481120554523e-07,1.266071109692241e-08
9,0.81568629,51.85537114140528,4.852295422426032e-07,1.178231449478745e-08
9,0.81960785,55.15899347930937,3.9872666842427e-07,9.755848075357298e-09
9,0.82352942,52.975308899947,3.200831047581953e-07,8.531990184492473e-09
9,0.82745099,61,2.50707431571775e-07,5.922471069372748e-09
9,0.83137256,62,1.902059899042e-07,4.714966384746165e-09
9,0.83529413,67,1.3904021335835e-07,3.548480952820072e-09
9,0.8392157,62,9.727560263912249e-08,2.575135363726647e-09
9,0.84313726,58,6.450742021807001e-08,1.780457595075175e-09
9,0.84705883,59,4.000989369309e-08,1.176066145646063e-09
9,0.8509804,65,2.27120114561e-08,7.242369196317382e-10
9,0.85490197,60,1.12491565157225e-08,4.028295454349585e-10
9,0.85882354,59,4.1508923848585e-09,2.406952413914488e-10
9,0.86274511,74.99999996939106,8.525091606847123e-09,1.158106759537003e-08
9,0.86666667,60.00000014503788,-5.337210872876022e-09,1.015066676129282e-08
9,0.87058824,69.99999990687346,-7.549579861969121e-09,1.057156097549592e-08
9,0.87450981,70.00000006765755,-6.615584157492391e-09,8.752757415323166e-09
9,0.87843138,65.000000058914,-6.793455071413236e-09,1.115064188580437e-08
9,0.88235295,62.99999994877935,-6.678047194390244e-09,1.185131108514663e-08
9,0.88627452,69.00000015773117,-6.798101906278399e-09,9.566986713096188e-09
9,0.89019608,66.99999991085799,-7.517829740416364e-09,1.194204569913232e-08
9,0.89411765,66.99999995688226,-6.311872026359561e-09,9.391301991808839e-09
9,0.89803922,67.00000005066093,-6.532520073817908e-09,9.820995168059277e-09
9,0.90196079,57.00000000356204,-5.664736191948164e-09,1.283500547664784e-08
9,0.90588236,58.00000026876944,-4.388369508465418e-09,9.781593715371516e-09
9,0.90980393,67.99999994273516,-8.113790690144474e-09,1.292521480388553e-08
9,0.9137255,61,-1.592832405919428e-10,2.13984746769844e-10
9,0.91764706,58.99999999305288,-7.703064385570033e-09,1.660811505386921e-08
9,0.92156863,59.99999998174649,-5.543548958410236e-09,1.098737479697067e-08
9,0.9254902,67.00000004310139,-6.771511174646979e-09,1.036096911602896e-08
9,0.92941177,68.9999999942554,-7.731959295104516e-09,1.161423186034525e-08
9,0.93333334,62.00000009623786,-6.093729689582412e-09,1.110236940909132e-08
9,0.93725491,63.99999972204171,-5.81361710398438e-09,9.665612172080499e-09
9,0.94117647,61.99999999231775,-6.41041952641534e-09,1.182860409072251e-08
9,0.94509804,62.00000001770104,-6.051231641463992e-09,1.108355254582681e-08
9,0.94901961,69.99999978710544,-7.997552349799639e-09,1.18102773499202e-08
9,0.95294118,60.00000005773678,-5.285683730746351e-09,1.045758957623142e-08
9,0.95686275,68.00000007445746,-7.745189591408576e-09,1.208663163562952e-08
9,0.96078432,65.99999986237808,-5.42893301406354e-09,8.215325404542681e-09
9,0.96470588,63,-1.332929787465105e-10,2.126822540008658e-10
9,0.96862745,68.99999997661219,-6.953798423156625e-09,9.945080819248824e-09
9,0.97254902,69.99999985481543,-7.149893784956895e-09,9.919827943308077e-09
9,0.97647059,68.0000000192626,-7.262013288611826e-09,1.097280040914322e-08
9,0.98039216,69.00000015525028,-6.332799911984313e-09,8.725327871135469e-09
9,0.98431373,58,-1.348901671639385e-10,2.126330375823908e-10
9,0.98823529,74.00000013539741,-6.698710167921996e-09,7.759141455872375e-09
9,0.99215686,61.99999968148366,-5.850359784778304e-09,1.061292747358797e-08
9,0.99607843,61.00000014083832,-6.749182225699658e-09,1.301352402717048e-08
9,1,71.00000001083808,-7.769612709744562e-09,1.0922607571942e-08
10,0,65,-7.326154482844742e-10,1.192844934251126e-09
10,0.0039215689,73.99999989762009,-7.427965530505243e-09,9.105471826548847e-09
10,0.0078431377,56.00000003238679,-4.877183021188146e-09,1.178927939873511e-08
10,0.011764707,78.00000001943974,-8.316813001793785e-09,9.72746704386043e-09
10,0.015686275,59.99999979078805,-5.314823224883877e-09,1.059352220500586e-08
10,0.019607844,69.99999991589735,-6.691197323253635e-09,9.042831442741864e-09
10,0.023529414,62.99999992314099,-6.331506545815548e-09,1.116624770759168e-08
10,0.027450982,60,-1.267641825702837e-10,1.9514766558397e-10
10,0.031372551,69.99999994670739,-8.403698909414917e-09,1.278921908878501e-08
10,0.035294119,61.00000001764204,-5.059657768016975e-09,9.625369178324166e-09
10,0.039215688,65.99999991578807,-7.454800479410876e-09,1.232143938127506e-08
10,0.043137256,82.0000001096338,-7.961522627619626e-09,7.823424237271494e-09
10,0.047058828,62.99999980920942,-6.595909105654881e-09,1.177815130580127e-08
10,0.050980397,67.00000006293394,-7.10605975074042e-09,1.110534071425238e-08
10,0.054901965,65.9999998686578,-6.335374054985756e-09,9.896151310533574e-09
10,0.058823533,61.00000013868136,-5.954021906759566e-09,1.133461150273516e-08
10,0.062745102,72.00000004686561,-6.205346107786385e-09,7.464064323462585e-09
10,0.06666667,65.00000016631867,-5.393701320295384e-09,8.540397084690855e-09
10,0.070588239,79.99999997089459,-8.515281473608828e-09,9.591890778249176e-09
10,0.074509807,74.99999979186695,-5.255619655497709e-09,5.351893115958453e-09
10,0.078431375,70.99999994607056,-7.086176429227708e-09,9.463452635732572e-09
10,0.082352944,69.99999992895333,-6.94745390813443e-09,9.541124854046814e-09
10,0.086274512,65.00000002822225,-7.452841052091613e-09,1.278093323027004e-08
10,0.090196081,67.00000017499187,-6.345718228504907e-09,9.556921835226326e-09
10,0.094117656,71.99999997332718,-6.426786139864021e-09,7.900133317842406e-09
10,0.098039225,70.00000002809853,-8.177868649237799e-09,1.234041534724164e-08
10,0.10196079,60.00000003485597,-4.893157676081705e-09,9.725284872571259e-09
10,0.10588236,61.99999983297651,-6.818868537860535e-09,1.27331758376746e-08
10,0.10980393,60.99999996167585,-6.267023304165639e-09,1.211137577139019e-08
10,0.1137255,61.00000013345382,-6.041630400822158e-09,1.155723161200905e-08
10,0.11764707,66.99999986040177,-6.981871918496082e-09,1.075657926792462e-08
10,0.12156864,59.00000002684019,-5.163901863851819e-09,1.073553999245293e-08
10,0.1254902,70.99999995854756,-6.682084531611136e-09,8.70491866327822e-09
10,0.12941177,75.00000003679918,-7.46233531563803e-09,8.954214638983875e-09
10,0.13333334,63.00000022009915,-5.649131763105997e-09,9.83142445211963e-09
10,0.13725491,81.99999997996403,-9.240193771186498e-09,1.062755145639189e-08
10,0.14117648,59,-1.332619003098645e-10,1.861792716635605e-10
10,0.14509805,69.99999993344609,-7.733608415585975e-09,1.130956932143313e-08
10,0.14901961,69.99999992629344,-6.827405668859372e-09,9.376208886259623e-09
10,0.15294118,63.99999982677495,-6.135884817903927e-09,1.033575922012605e-08
10,0.15686275,66.00000009157796,-7.462551867408541e-09,1.227473936135904e-08
10,0.16078432,61,-1.353165319842583e-10,1.900618948598448e-10
10,0.16470589,61.99999990974368,-6.65458473632387e-09,1.241393372258235e-08
10,0.16862746,67.99999996357951,-6.174117261967976e-09,8.839317020477502e-09
10,0.17254902,60.00000006235485,-5.344990839374162e-09,1.063467936691557e-08
10,0.17647059,79.99999997400609,-8.088042681723649e-09,8.629137511015969e-09
10,0.18039216,54.96509008229118,1.833506990317196e-07,8.779272269334781e-09
10,0.18431373,56.45690864504488,1.857789363389734e-07,8.914734846134103e-09
10,0.18823531,59.27269734299926,1.84737213384618e-07,9.516103763164619e-09
10,0.19215688,57.69018501263086,1.814460089476267e-07,9.012883786510609e-09
10,0.19607845,52.826330896698,1.758501552799152e-07,9.246547526875364e-09
10,0.20000002,55.75989751032046,1.694752899160917e-07,8.930196483851004e-09
10,0.20392159,58.08123068919397,1.636845892336762e-07,8.272159123376004e-09
10,0.20784315,55.37297328762228,1.56916006042989e-07,8.039375616013688e-09
10,0.21176472,56.07924006605186,1.510791862012921e-07,7.979352837850428e-09
10,0.21568629,57.95770976564823,1.467745343383551e-07,7.365217474060032e-09
10,0.21960786,55.52240911855592,1.438513087206613e-07,7.123022278928438e-09
10,0.22352943,59.52483152095056,1.431028372502879e-07,7.365947746149266e-09
10,0.227451,56.1638450172398,1.441044040838897e-07,7.90598423302775e-09
10,0.23137257,55.89282196742008,1.450177769541174e-07,8.193349547511211e-09
10,0.23529413,58.00057052582813,1.476698671980367e-07,8.72886414220467e-09
10,0.2392157,57.65467748393237,1.518665248699187e-07,8.858511027289939e-09
10,0.24313727,58.58862271169215,1.571431706854498e-07,9.725901469720838e-09
10,0.24705884,56.24642133810289,1.639445479679716e-07,1.09717541976649e-08
10,0.25098041,55.0695437406908,1.718260525820829e-07,1.064041516558078e-08
10,0.25490198,56.84685528599357,1.812169134229704e-07,1.148844875372683e-08
10,0.25882354,53.60870426501639,1.926422333452359e-07,1.260067474306443e-08
10,0.26274511,53.41849857397935,2.050143916974321e-07,1.285037728927672e-08
10,0.26666668,54.66275073366872,2.190873535578879e-07,1.308613166151331e-08
10,0.27058825,57.73983115891728,2.348597989819136e-07,1.382392132943522e-08
10,0.27450982,53.33033820416903,2.519558754373124e-07,1.500729580036767e-08
10,0.27843139,55.85967692200357,2.715738359218525e-07,1.573858725370404e-08
10,0.28235295,56.46806486979372,2.925531741297932e-07,1.591422275814799e-08
10,0.28627452,52.84427158367384,3.153183359979978e-07,1.673468100277277e-08
10,0.29019609,54.88099126808578,3.409331064137148e-07,1.743286906015829e-08
10,0.29411766,54.38883073750107,3.687821860793868e-07,1.74691107512391e-08
10,0.29803923,58.61136372607936,3.980021307650234e-07,2.004915954853904e-08
10,0.3019608,52.18084349616335,4.297485297068904e-07,1.966345407814335e-08
10,0.30588236,50.56914453277016,4.64055514154574e-07,2.030582707874403e-08
10,0.30980393,55.66912753951838,5.004768117253096e-07,2.159268852067152e-08
10,0.3137255,53.00199614200631,5.392412533502653e-07,2.415089621304229e-08
10,0.31764707,54.74012547068138,5.789297552462114e-07,2.300780445297021e-08
10,0.32156864,55.95585398742988,6.230669362921572e-07,2.318946747343247e-08
10,0.32549021,55.25657199943343,6.657869211499934e-07,2.576174220038719e-08
10,0.32941177,55.88427083031113,7.137787686483577e-07,2.55986256824857e-08
10,0.33333334,56.08446674555603,7.645773995620935e-07,2.759831185658939e-08
10,0.33725491,54.37195518138951,8.190560321695463e-07,2.731119052080409e-08
10,0.34117648,53.74694245147958,8.770552439019968e-07,3.066307641387952e-08
10,0.34509805,57.15698625947932,9.406391016369289e-07,3.221507966579168e-08
10,0.34901962,57.09705108509366,1.007121520443533e-06,3.336159336025525e-08
10,0.35294119,55.5225132946592,1.077109249766933e-06,3.519010883277688e-08
10,0.35686275,58.87170000365952,1.150583552390649e-06,3.668319691866059e-08
10,0.36078432,60.19460955267115,1.2288069222809e-06,3.78061205951056e-08
10,0.36470589,58.02880774306502,1.310331819889042e-06,4.076964441582226e-08
10,0.36862746,57.54594490413678,1.396498130151102e-06,4.261536051471231e-08
10,0.37254903,53.42553931194586,1.488018640937034e-06,4.197166222567011e-08
10,0.37647063,58.81924187983157,1.581447789807503e-06,4.425917004237032e-08
10,0.38039219,53.53283672712654,1.676781497877154e-06,4.464803593331416e-08
10,0.38431376,53.88925009841687,1.784642062155704e-06,4.946869539916187e-08
10,0.38823533,53.82795260351114,1.888397132221968e-06,4.810017308817402e-08
10,0.3921569,55.59889268552753,1.999985661514474e-06,5.347979659202437e-08
10,0.39607847,54.66285999566929,2.112433259815332e-06,5.51870087435241e-08
10,0.40000004,57.54294065892401,2.222985592758823e-06,5.298692663237578e-08
10,0.4039216,56.83130220142163,2.3469538492715e-06,5.231491291149886e-08
10,0.40784317,54.39326648524494,2.464103926852932e-06,6.014570262164065e-08
10,0.41176474,55.60086263392888,2.587877065922088e-06,6.034772716793267e-08
10,0.41568631,58.11370661339078,2.71318692361082e-06,6.104512961549175e-08
10,0.41960788,53.85329584032462,2.834736873266353e-06,6.098339704700134e-08
10,0.42352945,53.70217035107902,2.958164959327733e-06,6.161267582530871e-08
10,0.42745101,53.13350413857652,3.083589523473822e-06,5.973976758424653e-08
10,0.43137258,54.81990832618321,3.207398262384102e-06,6.215168974653687e-08
10,0.43529415,56.83740065335552,3.323253929036226e-06,6.033088671125982e-08
10,0.43921572,58.87418140274763,3.449300618596714e-06,6.548484044661826e-08
10,0.44313729,56.16554917287846,3.56331111870972e-06,6.553007379512728e-08
10,0.44705886,58.68958117660019,3.674844036014079e-06,6.289915918715701e-08
10,0.45098042,53.89809775889581,3.793920153643964e-06,6.61138318300724e-08
10,0.45490199,56.7982802345345,3.908885358259261e-06,6.276152514118789e-08
10,0.45882356,56.15522761314237,4.017696434539381e-06,6.458016813600485e-08
10,0.46274513,57.00675265034693,4.133844197220957e-06,6.265483719366253e-08
10,0.4666667,57.36366342233097,4.244992457369774e-06,6.791286195663919e-08
10,0.47058827,59.92495990852415,4.352114125235895e-06,6.397865933513332e-08
10,0.47450984,53.65741334416769,4.461858297707403e-06,6.611909530612144e-08
10,0.4784314,55.05218620895917,4.565356551321671e-06,6.278833605974129e-08
10,0.48235297,54.282457188765,4.662230730135179e-06,6.239200226374539e-08
10,0.48627454,58.54947734423141,4.761875026362039e-06,6.933192562791989e-08
10,0.49019611,57.17969624200536,4.858901961336018e-06,6.705306373202201e-08
10,0.49411768,56.94683657136058,4.956404397428053e-06,6.583726812618674e-08
10,0.49803925,56.31344291062877,5.044017737214195e-06,6.44742153961513e-08
10,0.50196075,53.02362540104084,5.132669422595896e-06,6.05989009735632e-08
10,0.50588232,54.85347257510656,5.214107724379644e-06,6.549353403846798e-08
10,0.50980389,56.65590390466321,5.299231927041295e-06,6.681565194192545e-08
10,0.51372546,53.7337230920139,5.369781819622386e-06,6.80292315214437e-08
10,0.51764703,55.06415975680606,5.443652307027261e-06,6.15409709479456e-08
10,0.5215686,58.02390530498203,5.507466733737543e-06,6.433610956729652e-08
10,0.52549016,59.07611525066137,5.570724706602874e-06,6.286689336019991e-08
10,0.52941173,54.18819034807631,5.630430872214057e-06,5.934914365080961e-08
10,0.5333333,52.59268221316019,5.686347412996028e-06,6.180916722671302e-08
10,0.53725487,60.00373971718073,5.734298779171427e-06,6.175096196190021e-08
10,0.54117644,56.45828168535906,5.781714955882293e-06,6.459808345587723e-08
10,0.54509801,61.23707178023174,5.826573212038115e-06,6.212696929483147e-08
10,0.54901958,55.86908688296155,5.869559053101555e-06,6.210190199432287e-08
10,0.55294114,57.5159239360782,5.910331866785129e-06,5.388002059273819e-08
10,0.55686271,55.84645927497697,5.947734473988909e-06,5.69426794446095e-08
10,0.56078428,58.30398729938916,5.973029965299019e-06,5.545591527342127e-08
10,0.56470585,55.93705907384399,5.998002316892743e-06,6.108453920448977e-08
10,0.56862742,56.33420572618609,6.026507605141456e-06,5.054580493347073e-08
10,0.57254899,57.5750407221072,6.050165599474686e-06,5.230475704893805e-08
10,0.57647055,54.29243096224118,6.069295342876865e-06,5.519805093532356e-08
10,0.58039212,60.13116768336723,6.089926420500796e-06,6.43804207898239e-08
10,0.58431369,56.33998104997708,6.103411729132517e-06,5.782631799180111e-08
10,0.58823526,69.8974146401607,6.151286493402024e-06,7.725231730177319e-08
10,0.59215683,118.3527951887823,6.208610643396006e-06,9.21483057711469e-08
10,0.5960784,64.57099143995688,6.132641550907183e-06,6.661905439214282e-08
10,0.59999996,62.70230191145884,6.133061737837025e-06,7.008876361667143e-08
10,0.60392153,82.2698860047948,6.17300496735196e-06,8.854264020861866e-08
10,0.6078431,60.5248432901463,6.102968753904453e-06,6.469273840075401e-08
10,0.61176467,55.0944781548586,6.072830135458647e-06,5.860702551939799e-08
10,0.61568624,56.95102347912518,6.044639046981078e-06,5.171010723585459e-08
10,0.61960781,54.96743125001867,6.021184894786253e-06,5.806857982950882e-08
10,0.62352937,53.80350957711659,6.003670597571069e-06,5.16719708603315e-08
10,0.62745094,59.9811003553348,5.972899589531123e-06,5.623212371003863e-08
10,0.63137257,54.66142749061135,5.940106302104515e-06,5.650769666512866e-08
10,0.63529408,55.96005097012259,5.904303934573094e-06,5.793667697150938e-08
10,0.63921571,57.73975938102672,5.861415105961722e-06,6.093736179929492e-08
10,0.64313722,54.80895186021507,5.820170337998123e-06,5.203225082683654e-08
10,0.64705884,56.02428896113526,5.773356830768859e-06,5.79246527135951e-08
10,0.65098035,57.53783337135436,5.715259966249298e-06,5.983355163695495e-08
10,0.65490198,54.96231061133588,5.659976718576813e-06,5.528474779636513e-08
10,0.65882349,56.80683329282779,5.599631328955569e-06,5.703848877502364e-08
10,0.66274512,57.17690341763576,5.535458495718688e-06,4.922925074808055e-08
10,0.66666663,52.9397038643738,5.466225523159548e-06,5.563831836788872e-08
10,0.67058825,53.24640309821524,5.390141067203344e-06,5.480811207485705e-08
10,0.67450976,56.27786232445465,5.313966756916169e-06,5.153224892335035e-08
10,0.67843139,54.18367338345264,5.232006111937678e-06,5.239373119024761e-08
10,0.6823529,56.49228556388514,5.147850098069832e-06,5.387656594841466e-08
10,0.68627453,51.0523228050633,5.055660461020125e-06,5.2157244536256e-08
10,0.69019604,53.61283874700865,4.968390532311315e-06,5.225679023353636e-08
10,0.69411767,54.73056682570572,4.875119888963649e-06,4.67435136071631e-08
10,0.69803917,54.95813066883684,4.774994356912264e-06,4.822543576948797e-08
10,0.7019608,56.04452461235804,4.675494145303586e-06,4.913220636448198e-08
10,0.70588231,56.39447706277316,4.568243776816357e-06,4.706106253107664e-08
10,0.70980394,52.99712021979036,4.45721109863646e-06,4.534133756150308e-08
10,0.71372545,54.72669509889482,4.349367207754559e-06,4.46865271629145e-08
10,0.71764708,55.31801421379136,4.237151391805567e-06,4.582593039341737e-08
10,0.72156858,54.22622092782198,4.122219121113526e-06,4.296991248216744e-08
10,0.72549021,54.93013243188526,4.004390312439486e-06,4.348741997986273e-08
10,0.72941172,56.19927212732833,3.883680536929877e-06,4.086085756764286e-08
10,0.73333335,55.94203320004366,3.762848847505077e-06,3.955763958142764e-08
10,0.73725486,55.3917675126387,3.635036913308583e-06,3.798823126014398e-08
10,0.74117649,53.12740247091017,3.511853775768525e-06,3.830521801280234e-08
10,0.74509799,54.61989859385233,3.384936922638177e-06,3.613843386557538e-08
10,0.74901962,53.41444503991643,3.250621828985879e-06,3.469028656743123e-08
10,0.75294113,54.29785944798915,3.119328743045997e-06,3.494489411021873e-08
10,0.75686276,60.40089905934133,2.988950346164307e-06,3.537370418617642e-08
10,0.76078427,53.22485343801149,2.853354267059639e-06,3.415869575243403e-08
10,0.7647059,57.44525694974897,2.718854898019904e-06,3.282789920704245e-08
10,0.76862741,55.84313799963436,2.586432401398349e-06,2.996118364706387e-08
10,0.77254903,59.0122250699434,2.449930844352869e-06,2.962016969247823e-08
10,0.77647054,56.39205401080272,2.31078068237322e-06,2.787656496100716e-08
10,0.78039217,55.29904545631261,2.173587634275497e-06,2.511565236549291e-08
10,0.78431368,55.3922135699267,2.038533363677169e-06,2.495598582757441e-08
10,0.78823531,53.44481171974728,1.898444571175666e-06,2.265510249478922e-08
10,0.79215682,56.70634166749641,1.763268682683053e-06,2.206665549254834e-08
10,0.79607844,54.74220586391877,1.627863682857762e-06,2.063158291817911e-08
10,0.79999995,57.34376036850664,1.495362036004021e-06,1.884639683230037e-08
10,0.80392158,52.91217820743186,1.3629638247768e-06,1.678855652672345e-08
10,0.80784309,56.45852165483201,1.235208447914068e-06,1.585379466859318e-08
10,0.81176472,53.88887494157676,1.110541128430371e-06,1.473317004648317e-08
10,0.81568629,55.18226172633415,9.893210331097519e-07,1.284970963732135e-08
10,0.81960785,55.77952670010932,8.724412590626162e-07,1.177548227470026e-08
10,0.82352942,51.93631754624411,7.611870991452061e-07,1.058934540735487e-08
10,0.82745099,54.44799293283826,6.558639166948477e-07,8.730328997111911e-09
10,0.83137256,53.77535496897423,5.568532944994336e-07,7.710254163248108e-09
10,0.83529413,58.38757814465286,4.653557332037866e-07,6.479107752312744e-09
10,0.8392157,54.87112048625418,3.814380044961032e-07,5.418882312729983e-09
10,0.84313726,50.51646595007271,3.058869656486721e-07,5.138998139695997e-09
10,0.84705883,58,2.38920528354725e-07,3.552217289471543e-09
10,0.8509804,57,1.81096767562275e-07,2.763934608344471e-09
10,0.85490197,56,1.32338145452425e-07,2.049879682444509e-09
10,0.85882354,54,9.2564213740695e-08,1.501074728343081e-09
10,0.86274511,54,6.140352188957501e-08,1.068587549076672e-09
10,0.86666667,57,3.808687859622e-08,7.22056615469071e-10
10,0.87058824,57,2.163289719207e-08,4.463272798331875e-10
10,0.87450981,66,1.0735981036295e-08,2.768510629345696e-10
10,0.87843138,62,3.9854240876905e-09,2.071641425616559e-10
10,0.88235295,69.99999987670451,6.482454168362947e-09,8.842904875111895e-09
10,0.88627452,68.9999999223396,-7.717025230982988e-09,1.114460393681981e-08
10,0.89019608,74.00000012206016,-6.924580221553888e-09,7.964692924584119e-09
10,0.89411765,59.00000019598332,-5.842316566561006e-09,1.199972535030631e-08
10,0.89803922,58.00000024402286,-4.960492312505227e-09,1.081352727137693e-08
